participant_id,gender,timestamp,aoi_name,duration,aoi_token
1,male,1054308373,line 12,56,this.currentSpeed = this.topSpeed ;
1,male,1057104360,line 11,84,if ( ( this.currentSpeed + kmh ) > this.topSpeed ) {
1,male,1057220266,line 11,112,if ( ( this.currentSpeed + kmh ) > this.topSpeed ) {
1,male,1057308197,line 11,84,if ( ( this.currentSpeed + kmh ) > this.topSpeed ) {
1,male,1057620210,line 12,76,this.currentSpeed = this.topSpeed ;
1,male,1057752188,line 10,56,public int accelerate ( int kmh ) {
1,male,1057848147,line 10,92,public int accelerate ( int kmh ) {
1,male,1057960139,line 11,56,if ( ( this.currentSpeed + kmh ) > this.topSpeed ) {
1,male,1058116181,line 11,152,if ( ( this.currentSpeed + kmh ) > this.topSpeed ) {
1,male,1058472164,line 12,84,this.currentSpeed = this.topSpeed ;
1,male,1058568168,line 12,92,this.currentSpeed = this.topSpeed ;
1,male,1059324037,line 14,60,this.currentSpeed = this.currentSpeed + kmh ;
1,male,1059727953,line 14,60,this.currentSpeed = this.currentSpeed + kmh ;
1,male,1059819956,line 14,84,this.currentSpeed = this.currentSpeed + kmh ;
1,male,1061423733,line 11,56,if ( ( this.currentSpeed + kmh ) > this.topSpeed ) {
1,male,1062110440,line 11,56,if ( ( this.currentSpeed + kmh ) > this.topSpeed ) {
1,male,1062174440,line 11,60,if ( ( this.currentSpeed + kmh ) > this.topSpeed ) {
1,male,1062710442,line 11,64,if ( ( this.currentSpeed + kmh ) > this.topSpeed ) {
1,male,1062886396,line 10,128,public int accelerate ( int kmh ) {
1,male,1064170316,line 10,124,public int accelerate ( int kmh ) {
1,male,1065598136,line 11,112,if ( ( this.currentSpeed + kmh ) > this.topSpeed ) {
1,male,1065698141,line 11,96,if ( ( this.currentSpeed + kmh ) > this.topSpeed ) {
1,male,1065862157,line 11,124,if ( ( this.currentSpeed + kmh ) > this.topSpeed ) {
1,male,1066013905,line 11,68,if ( ( this.currentSpeed + kmh ) > this.topSpeed ) {
1,male,1066242012,line 11,168,if ( ( this.currentSpeed + kmh ) > this.topSpeed ) {
1,male,1066810007,line 11,100,if ( ( this.currentSpeed + kmh ) > this.topSpeed ) {
1,male,1066954070,line 11,140,if ( ( this.currentSpeed + kmh ) > this.topSpeed ) {
1,male,1067166062,line 11,196,if ( ( this.currentSpeed + kmh ) > this.topSpeed ) {
1,male,1067418016,line 10,80,public int accelerate ( int kmh ) {
1,male,1067861921,line 11,76,if ( ( this.currentSpeed + kmh ) > this.topSpeed ) {
1,male,1068101949,line 11,236,if ( ( this.currentSpeed + kmh ) > this.topSpeed ) {
1,male,1068509876,line 10,68,public int accelerate ( int kmh ) {
1,male,1068617881,line 11,104,if ( ( this.currentSpeed + kmh ) > this.topSpeed ) {
1,male,1069305809,line 12,68,this.currentSpeed = this.topSpeed ;
1,male,1069437807,line 12,96,this.currentSpeed = this.topSpeed ;
1,male,1069757751,line 12,72,this.currentSpeed = this.topSpeed ;
1,male,1070701567,line 14,80,this.currentSpeed = this.currentSpeed + kmh ;
1,male,1074397445,line 18,64,public static void main ( String args [ ] ) {
1,male,1074889233,line 18,64,public static void main ( String args [ ] ) {
1,male,1075541147,line 18,56,public static void main ( String args [ ] ) {
1,male,1075757250,line 18,100,public static void main ( String args [ ] ) {
1,male,1075825260,line 18,64,public static void main ( String args [ ] ) {
1,male,1075949253,line 18,120,public static void main ( String args [ ] ) {
1,male,1076561395,line 19,144,"Vehicle v = new Vehicle ( ""Audi"" , ""A6"" , 200 ) ;"
1,male,1077721106,line 19,68,"Vehicle v = new Vehicle ( ""Audi"" , ""A6"" , 200 ) ;"
1,male,1077821123,line 19,84,"Vehicle v = new Vehicle ( ""Audi"" , ""A6"" , 200 ) ;"
1,male,1081040867,line 19,76,"Vehicle v = new Vehicle ( ""Audi"" , ""A6"" , 200 ) ;"
1,male,1081376864,line 18,212,public static void main ( String args [ ] ) {
1,male,1083476608,line 4,80,"public Vehicle ( String p , String t , int tp ) {"
1,male,1083584589,line 4,104,"public Vehicle ( String p , String t , int tp ) {"
1,male,1084092799,line 4,84,"public Vehicle ( String p , String t , int tp ) {"
1,male,1085600435,line 5,164,this.producer = p ;
1,male,1085708459,line 5,56,this.producer = p ;
1,male,1085792481,line 5,80,this.producer = p ;
1,male,1085896471,line 5,100,this.producer = p ;
1,male,1086220375,line 6,112,this.type = t ;
1,male,1086344267,line 6,120,this.type = t ;
1,male,1086968282,line 7,176,this.topSpeed = tp ;
1,male,1089208246,line 20,140,v.accelerate ( 10 ) ;
1,male,1089296304,line 20,84,v.accelerate ( 10 ) ;
1,male,1089436118,line 20,128,v.accelerate ( 10 ) ;
1,male,1090528040,line 11,88,if ( ( this.currentSpeed + kmh ) > this.topSpeed ) {
1,male,1090632071,line 11,56,if ( ( this.currentSpeed + kmh ) > this.topSpeed ) {
1,male,1092503848,line 4,72,"public Vehicle ( String p , String t , int tp ) {"
1,male,1092563812,line 4,56,"public Vehicle ( String p , String t , int tp ) {"
1,male,1092699766,line 5,132,this.producer = p ;
1,male,1093203745,line 7,76,this.topSpeed = tp ;
1,male,1093351784,line 7,84,this.topSpeed = tp ;
1,male,1093467889,line 7,112,this.topSpeed = tp ;
1,male,1093547916,line 7,76,this.topSpeed = tp ;
1,male,1093739852,line 7,188,this.topSpeed = tp ;
1,male,1093819790,line 7,76,this.topSpeed = tp ;
1,male,1094083763,line 7,72,this.topSpeed = tp ;
1,male,1094275672,line 7,72,this.topSpeed = tp ;
1,male,1094455660,line 8,56,this.currentSpeed = 0 ;
1,male,1094607825,line 8,148,this.currentSpeed = 0 ;
1,male,1095507638,line 10,120,public int accelerate ( int kmh ) {
1,male,1095595631,line 10,84,public int accelerate ( int kmh ) {
1,male,1095819371,line 10,152,public int accelerate ( int kmh ) {
1,male,1096495479,line 19,56,"Vehicle v = new Vehicle ( ""Audi"" , ""A6"" , 200 ) ;"
1,male,1096619549,line 19,120,"Vehicle v = new Vehicle ( ""Audi"" , ""A6"" , 200 ) ;"
6,male,2831027173,line 7,68,this.topSpeed = tp ;
6,male,2831091160,line 7,60,this.topSpeed = tp ;
6,male,2831155155,line 7,60,this.topSpeed = tp ;
6,male,2831439217,line 1,88,public class Vehicle {
6,male,2832543099,line 1,80,public class Vehicle {
6,male,2832767088,line 1,92,public class Vehicle {
6,male,2834042819,line 1,124,public class Vehicle {
6,male,2834434900,line 1,136,public class Vehicle {
6,male,2834754905,line 1,112,public class Vehicle {
6,male,2834878835,line 1,120,public class Vehicle {
6,male,2835042992,line 1,124,public class Vehicle {
6,male,2835107065,line 1,60,public class Vehicle {
6,male,2835314975,line 1,204,public class Vehicle {
6,male,2835398890,line 1,80,public class Vehicle {
6,male,2836314615,line 1,88,public class Vehicle {
6,male,2836594658,line 1,96,public class Vehicle {
6,male,2836722721,line 1,124,public class Vehicle {
6,male,2836802730,line 1,76,public class Vehicle {
6,male,2837114711,line 1,56,public class Vehicle {
6,male,2838066307,line 2,128,"String producer , type ;"
6,male,2838246487,line 2,104,"String producer , type ;"
6,male,2838458812,line 2,56,"String producer , type ;"
6,male,2838570893,line 2,56,"String producer , type ;"
6,male,2838738775,line 2,100,"String producer , type ;"
6,male,2839246553,line 2,76,"String producer , type ;"
6,male,2839442526,line 1,104,public class Vehicle {
6,male,2839734450,line 1,92,public class Vehicle {
6,male,2839862401,line 1,124,public class Vehicle {
6,male,2840182480,line 1,244,public class Vehicle {
6,male,2840250479,line 1,64,public class Vehicle {
6,male,2840394120,line 1,76,public class Vehicle {
6,male,2841314213,line 3,64,"int topSpeed , currentSpeed ;"
6,male,2841502278,line 3,132,"int topSpeed , currentSpeed ;"
6,male,2841774254,line 3,188,"int topSpeed , currentSpeed ;"
6,male,2841942280,line 3,92,"int topSpeed , currentSpeed ;"
6,male,2842050303,line 3,104,"int topSpeed , currentSpeed ;"
6,male,2842134313,line 3,60,"int topSpeed , currentSpeed ;"
6,male,2842258324,line 3,76,"int topSpeed , currentSpeed ;"
6,male,2842342324,line 3,80,"int topSpeed , currentSpeed ;"
6,male,2842418328,line 3,72,"int topSpeed , currentSpeed ;"
6,male,2842514276,line 3,60,"int topSpeed , currentSpeed ;"
6,male,2842686088,line 3,168,"int topSpeed , currentSpeed ;"
6,male,2842794178,line 3,104,"int topSpeed , currentSpeed ;"
6,male,2846077905,line 3,76,"int topSpeed , currentSpeed ;"
6,male,2846293856,line 3,72,"int topSpeed , currentSpeed ;"
6,male,2846485866,line 3,84,"int topSpeed , currentSpeed ;"
6,male,2846585868,line 1,68,public class Vehicle {
6,male,2846681873,line 1,92,public class Vehicle {
6,male,2847049891,line 1,124,public class Vehicle {
6,male,2847285741,line 3,64,"int topSpeed , currentSpeed ;"
6,male,2848245718,line 1,156,public class Vehicle {
6,male,2848509714,line 2,72,"String producer , type ;"
6,male,2848669717,line 2,156,"String producer , type ;"
6,male,2848737708,line 2,64,"String producer , type ;"
6,male,2850185631,line 2,84,"String producer , type ;"
6,male,2850249645,line 2,60,"String producer , type ;"
6,male,2850337906,line 2,84,"String producer , type ;"
6,male,2850454232,line 2,72,"String producer , type ;"
6,male,2851253502,line 2,72,"String producer , type ;"
6,male,2851361556,line 2,104,"String producer , type ;"
6,male,2851477575,line 2,60,"String producer , type ;"
6,male,2851645387,line 2,84,"String producer , type ;"
6,male,2851809382,line 2,108,"String producer , type ;"
6,male,2851913316,line 2,100,"String producer , type ;"
6,male,2852589365,line 3,124,"int topSpeed , currentSpeed ;"
6,male,2852825355,line 4,80,"public Vehicle ( String p , String t , int tp ) {"
6,male,2853037352,line 4,76,"public Vehicle ( String p , String t , int tp ) {"
6,male,2853117344,line 4,76,"public Vehicle ( String p , String t , int tp ) {"
6,male,2853229315,line 4,56,"public Vehicle ( String p , String t , int tp ) {"
6,male,2853305296,line 4,72,"public Vehicle ( String p , String t , int tp ) {"
6,male,2853397287,line 4,88,"public Vehicle ( String p , String t , int tp ) {"
6,male,2853553240,line 4,56,"public Vehicle ( String p , String t , int tp ) {"
6,male,2853809510,line 4,100,"public Vehicle ( String p , String t , int tp ) {"
6,male,2853993559,line 4,128,"public Vehicle ( String p , String t , int tp ) {"
6,male,2854069442,line 4,72,"public Vehicle ( String p , String t , int tp ) {"
6,male,2854189317,line 5,64,this.producer = p ;
6,male,2854389229,line 5,196,this.producer = p ;
6,male,2854904948,line 6,108,this.type = t ;
6,male,2855160922,line 7,64,this.topSpeed = tp ;
6,male,2855425103,line 8,64,this.currentSpeed = 0 ;
6,male,2855725154,line 8,72,this.currentSpeed = 0 ;
6,male,2855964988,line 7,56,this.topSpeed = tp ;
6,male,2856397044,line 7,72,this.topSpeed = tp ;
6,male,2856569062,line 7,56,this.topSpeed = tp ;
6,male,2857184967,line 7,92,this.topSpeed = tp ;
6,male,2857268991,line 7,80,this.topSpeed = tp ;
6,male,2857445023,line 7,92,this.topSpeed = tp ;
6,male,2858033422,line 8,56,this.currentSpeed = 0 ;
6,male,2858888833,line 8,68,this.currentSpeed = 0 ;
6,male,2859792489,line 10,76,public int accelerate ( int kmh ) {
6,male,2859964549,line 11,80,if ( ( this.currentSpeed + kmh ) > this.topSpeed ) {
6,male,2860104707,line 11,60,if ( ( this.currentSpeed + kmh ) > this.topSpeed ) {
6,male,2860244722,line 11,64,if ( ( this.currentSpeed + kmh ) > this.topSpeed ) {
6,male,2860312711,line 11,64,if ( ( this.currentSpeed + kmh ) > this.topSpeed ) {
6,male,2860508657,line 10,60,public int accelerate ( int kmh ) {
6,male,2860960673,line 11,76,if ( ( this.currentSpeed + kmh ) > this.topSpeed ) {
6,male,2861064622,line 11,100,if ( ( this.currentSpeed + kmh ) > this.topSpeed ) {
6,male,2861220663,line 11,112,if ( ( this.currentSpeed + kmh ) > this.topSpeed ) {
6,male,2861284627,line 11,60,if ( ( this.currentSpeed + kmh ) > this.topSpeed ) {
6,male,2861528418,line 11,76,if ( ( this.currentSpeed + kmh ) > this.topSpeed ) {
6,male,2861696533,line 11,80,if ( ( this.currentSpeed + kmh ) > this.topSpeed ) {
6,male,2861768565,line 11,68,if ( ( this.currentSpeed + kmh ) > this.topSpeed ) {
6,male,2861896615,line 11,60,if ( ( this.currentSpeed + kmh ) > this.topSpeed ) {
6,male,2862100681,line 11,56,if ( ( this.currentSpeed + kmh ) > this.topSpeed ) {
6,male,2862204626,line 11,64,if ( ( this.currentSpeed + kmh ) > this.topSpeed ) {
6,male,2862352593,line 10,84,public int accelerate ( int kmh ) {
6,male,2862476592,line 10,120,public int accelerate ( int kmh ) {
6,male,2862720530,line 11,76,if ( ( this.currentSpeed + kmh ) > this.topSpeed ) {
6,male,2862868489,line 11,92,if ( ( this.currentSpeed + kmh ) > this.topSpeed ) {
6,male,2863008401,line 12,56,this.currentSpeed = this.topSpeed ;
6,male,2863148374,line 12,80,this.currentSpeed = this.topSpeed ;
6,male,2863220374,line 12,68,this.currentSpeed = this.topSpeed ;
6,male,2863392362,line 12,112,this.currentSpeed = this.topSpeed ;
6,male,2864056411,line 12,112,this.currentSpeed = this.topSpeed ;
6,male,2864256423,line 12,152,this.currentSpeed = this.topSpeed ;
6,male,2864456250,line 11,60,if ( ( this.currentSpeed + kmh ) > this.topSpeed ) {
6,male,2864588163,line 12,128,this.currentSpeed = this.topSpeed ;
6,male,2864804398,line 11,128,if ( ( this.currentSpeed + kmh ) > this.topSpeed ) {
6,male,2864880483,line 11,72,if ( ( this.currentSpeed + kmh ) > this.topSpeed ) {
6,male,2864980538,line 11,96,if ( ( this.currentSpeed + kmh ) > this.topSpeed ) {
6,male,2865248231,line 12,60,this.currentSpeed = this.topSpeed ;
6,male,2865388233,line 12,92,this.currentSpeed = this.topSpeed ;
6,male,2865492260,line 12,56,this.currentSpeed = this.topSpeed ;
6,male,2865556276,line 12,60,this.currentSpeed = this.topSpeed ;
6,male,2865632331,line 12,72,this.currentSpeed = this.topSpeed ;
6,male,2865812332,line 12,92,this.currentSpeed = this.topSpeed ;
6,male,2865936262,line 12,68,this.currentSpeed = this.topSpeed ;
6,male,2866060097,line 12,76,this.currentSpeed = this.topSpeed ;
6,male,2866172058,line 12,56,this.currentSpeed = this.topSpeed ;
6,male,2866284116,line 12,68,this.currentSpeed = this.topSpeed ;
6,male,2866348132,line 12,60,this.currentSpeed = this.topSpeed ;
6,male,2866692149,line 12,76,this.currentSpeed = this.topSpeed ;
6,male,2866964175,line 11,128,if ( ( this.currentSpeed + kmh ) > this.topSpeed ) {
6,male,2867040160,line 12,72,this.currentSpeed = this.topSpeed ;
6,male,2867548078,line 10,76,public int accelerate ( int kmh ) {
6,male,2867836026,line 11,84,if ( ( this.currentSpeed + kmh ) > this.topSpeed ) {
6,male,2868056037,line 11,96,if ( ( this.currentSpeed + kmh ) > this.topSpeed ) {
6,male,2868588025,line 11,72,if ( ( this.currentSpeed + kmh ) > this.topSpeed ) {
6,male,2868704024,line 11,112,if ( ( this.currentSpeed + kmh ) > this.topSpeed ) {
6,male,2868828012,line 10,56,public int accelerate ( int kmh ) {
6,male,2869019989,line 10,76,public int accelerate ( int kmh ) {
6,male,2869275834,line 11,72,if ( ( this.currentSpeed + kmh ) > this.topSpeed ) {
6,male,2869755871,line 12,56,this.currentSpeed = this.topSpeed ;
6,male,2870163828,line 10,112,public int accelerate ( int kmh ) {
6,male,2870287813,line 10,88,public int accelerate ( int kmh ) {
6,male,2870431829,line 10,140,public int accelerate ( int kmh ) {
6,male,2870783543,line 12,112,this.currentSpeed = this.topSpeed ;
6,male,2870851472,line 12,64,this.currentSpeed = this.topSpeed ;
6,male,2871059767,line 12,72,this.currentSpeed = this.topSpeed ;
6,male,2871143767,line 12,56,this.currentSpeed = this.topSpeed ;
6,male,2871207767,line 12,60,this.currentSpeed = this.topSpeed ;
6,male,2871435728,line 10,60,public int accelerate ( int kmh ) {
6,male,2872387649,line 10,92,public int accelerate ( int kmh ) {
6,male,2872467616,line 10,76,public int accelerate ( int kmh ) {
6,male,2872671619,line 10,96,public int accelerate ( int kmh ) {
6,male,2872791635,line 10,116,public int accelerate ( int kmh ) {
6,male,2873075610,line 11,88,if ( ( this.currentSpeed + kmh ) > this.topSpeed ) {
6,male,2873155627,line 11,76,if ( ( this.currentSpeed + kmh ) > this.topSpeed ) {
6,male,2873247648,line 11,68,if ( ( this.currentSpeed + kmh ) > this.topSpeed ) {
6,male,2873907358,line 10,56,public int accelerate ( int kmh ) {
6,male,2874591733,line 2,76,"String producer , type ;"
6,male,2874919450,line 10,68,public int accelerate ( int kmh ) {
6,male,2875079506,line 10,76,public int accelerate ( int kmh ) {
6,male,2875335424,line 10,96,public int accelerate ( int kmh ) {
6,male,2875487226,line 11,92,if ( ( this.currentSpeed + kmh ) > this.topSpeed ) {
6,male,2875615275,line 10,124,public int accelerate ( int kmh ) {
6,male,2875727346,line 12,56,this.currentSpeed = this.topSpeed ;
6,male,2875899380,line 11,168,if ( ( this.currentSpeed + kmh ) > this.topSpeed ) {
6,male,2876131315,line 11,224,if ( ( this.currentSpeed + kmh ) > this.topSpeed ) {
6,male,2876239273,line 10,60,public int accelerate ( int kmh ) {
6,male,2876515303,line 10,176,public int accelerate ( int kmh ) {
6,male,2876751334,line 10,200,public int accelerate ( int kmh ) {
6,male,2876863353,line 10,64,public int accelerate ( int kmh ) {
6,male,2877047261,line 10,180,public int accelerate ( int kmh ) {
6,male,2877119251,line 10,68,public int accelerate ( int kmh ) {
6,male,2877299214,line 11,108,if ( ( this.currentSpeed + kmh ) > this.topSpeed ) {
6,male,2877523214,line 11,172,if ( ( this.currentSpeed + kmh ) > this.topSpeed ) {
6,male,2877763233,line 11,96,if ( ( this.currentSpeed + kmh ) > this.topSpeed ) {
6,male,2877831221,line 11,64,if ( ( this.currentSpeed + kmh ) > this.topSpeed ) {
6,male,2878075289,line 12,100,this.currentSpeed = this.topSpeed ;
6,male,2878251452,line 12,172,this.currentSpeed = this.topSpeed ;
6,male,2878535207,line 12,188,this.currentSpeed = this.topSpeed ;
6,male,2878615215,line 12,76,this.currentSpeed = this.topSpeed ;
6,male,2881810804,line 14,68,this.currentSpeed = this.currentSpeed + kmh ;
6,male,2881882823,line 14,68,this.currentSpeed = this.currentSpeed + kmh ;
6,male,2882571028,line 13,64,} else {
6,male,2882842865,line 13,60,} else {
6,male,2883218505,line 11,104,if ( ( this.currentSpeed + kmh ) > this.topSpeed ) {
6,male,2883434170,line 12,56,this.currentSpeed = this.topSpeed ;
6,male,2883886662,line 14,64,this.currentSpeed = this.currentSpeed + kmh ;
6,male,2885162573,line 11,148,if ( ( this.currentSpeed + kmh ) > this.topSpeed ) {
6,male,2885570493,line 11,60,if ( ( this.currentSpeed + kmh ) > this.topSpeed ) {
6,male,2885686502,line 11,56,if ( ( this.currentSpeed + kmh ) > this.topSpeed ) {
6,male,2885754521,line 11,64,if ( ( this.currentSpeed + kmh ) > this.topSpeed ) {
6,male,2886814421,line 11,88,if ( ( this.currentSpeed + kmh ) > this.topSpeed ) {
6,male,2886914390,line 11,96,if ( ( this.currentSpeed + kmh ) > this.topSpeed ) {
6,male,2887234369,line 12,92,this.currentSpeed = this.topSpeed ;
6,male,2887374389,line 12,96,this.currentSpeed = this.topSpeed ;
6,male,2887526401,line 12,68,this.currentSpeed = this.topSpeed ;
6,male,2887690411,line 12,108,this.currentSpeed = this.topSpeed ;
6,male,2888534358,line 12,112,this.currentSpeed = this.topSpeed ;
6,male,2888598372,line 12,60,this.currentSpeed = this.topSpeed ;
6,male,2888850243,line 11,60,if ( ( this.currentSpeed + kmh ) > this.topSpeed ) {
6,male,2889218266,line 12,64,this.currentSpeed = this.topSpeed ;
6,male,2889278287,line 12,56,this.currentSpeed = this.topSpeed ;
6,male,2889442374,line 12,104,this.currentSpeed = this.topSpeed ;
6,male,2889874226,line 11,92,if ( ( this.currentSpeed + kmh ) > this.topSpeed ) {
6,male,2892366032,line 12,68,this.currentSpeed = this.topSpeed ;
6,male,2894201823,line 12,164,this.currentSpeed = this.topSpeed ;
6,male,2894581835,line 12,76,this.currentSpeed = this.topSpeed ;
6,male,2896325550,line 18,68,public static void main ( String args [ ] ) {
6,male,2896745328,line 19,84,"Vehicle v = new Vehicle ( ""Audi"" , ""A6"" , 200 ) ;"
6,male,2896905344,line 19,104,"Vehicle v = new Vehicle ( ""Audi"" , ""A6"" , 200 ) ;"
6,male,2897033548,line 19,56,"Vehicle v = new Vehicle ( ""Audi"" , ""A6"" , 200 ) ;"
6,male,2897129624,line 19,92,"Vehicle v = new Vehicle ( ""Audi"" , ""A6"" , 200 ) ;"
6,male,2897261578,line 19,76,"Vehicle v = new Vehicle ( ""Audi"" , ""A6"" , 200 ) ;"
6,male,2897393378,line 19,100,"Vehicle v = new Vehicle ( ""Audi"" , ""A6"" , 200 ) ;"
6,male,2897821515,line 19,72,"Vehicle v = new Vehicle ( ""Audi"" , ""A6"" , 200 ) ;"
6,male,2898021498,line 20,140,v.accelerate ( 10 ) ;
6,male,2898121500,line 20,96,v.accelerate ( 10 ) ;
6,male,2898193505,line 20,68,v.accelerate ( 10 ) ;
6,male,2898277514,line 20,80,v.accelerate ( 10 ) ;
6,male,2898485526,line 20,132,v.accelerate ( 10 ) ;
6,male,2898669476,line 20,152,v.accelerate ( 10 ) ;
6,male,2899201427,line 19,192,"Vehicle v = new Vehicle ( ""Audi"" , ""A6"" , 200 ) ;"
6,male,2899389408,line 19,68,"Vehicle v = new Vehicle ( ""Audi"" , ""A6"" , 200 ) ;"
6,male,2901121423,line 19,232,"Vehicle v = new Vehicle ( ""Audi"" , ""A6"" , 200 ) ;"
6,male,2902501130,line 4,104,"public Vehicle ( String p , String t , int tp ) {"
6,male,2903085131,line 2,68,"String producer , type ;"
6,male,2903153114,line 2,64,"String producer , type ;"
6,male,2903321094,line 2,68,"String producer , type ;"
6,male,2903381102,line 2,56,"String producer , type ;"
6,male,2903469124,line 2,56,"String producer , type ;"
6,male,2903557084,line 2,84,"String producer , type ;"
6,male,2903749026,line 2,136,"String producer , type ;"
6,male,2903952954,line 2,108,"String producer , type ;"
6,male,2904040964,line 2,84,"String producer , type ;"
6,male,2904148968,line 2,96,"String producer , type ;"
6,male,2904224966,line 2,72,"String producer , type ;"
6,male,2908424580,line 11,152,if ( ( this.currentSpeed + kmh ) > this.topSpeed ) {
6,male,2908568539,line 11,88,if ( ( this.currentSpeed + kmh ) > this.topSpeed ) {
6,male,2908792566,line 11,80,if ( ( this.currentSpeed + kmh ) > this.topSpeed ) {
6,male,2909088561,line 11,96,if ( ( this.currentSpeed + kmh ) > this.topSpeed ) {
10,male,2494310919,line 10,72,public int accelerate ( int kmh ) {
10,male,2494506953,line 10,192,public int accelerate ( int kmh ) {
10,male,2494702876,line 2,124,"String producer , type ;"
10,male,2494810876,line 2,104,"String producer , type ;"
10,male,2494930885,line 2,112,"String producer , type ;"
10,male,2495346798,line 1,76,public class Vehicle {
10,male,2495542641,line 1,152,public class Vehicle {
10,male,2495614685,line 1,68,public class Vehicle {
10,male,2495842776,line 1,224,public class Vehicle {
10,male,2495998779,line 1,152,public class Vehicle {
10,male,2496098778,line 2,72,"String producer , type ;"
10,male,2496158770,line 2,56,"String producer , type ;"
10,male,2496454764,line 2,260,"String producer , type ;"
10,male,2496882702,line 2,120,"String producer , type ;"
10,male,2496966664,line 2,80,"String producer , type ;"
10,male,2497126471,line 2,124,"String producer , type ;"
10,male,2497322589,line 2,156,"String producer , type ;"
10,male,2497446612,line 3,80,"int topSpeed , currentSpeed ;"
10,male,2497522609,line 3,72,"int topSpeed , currentSpeed ;"
10,male,2497594612,line 3,68,"int topSpeed , currentSpeed ;"
10,male,2497834645,line 3,208,"int topSpeed , currentSpeed ;"
10,male,2498034701,line 3,196,"int topSpeed , currentSpeed ;"
10,male,2498266613,line 3,228,"int topSpeed , currentSpeed ;"
